sales_month,sku,monthly_units_sum,month,monthly_sales,l15day_sales,l7day_sales,monthly_sales_bb,l15day_sales_bb,l7day_sales_bb,monthly_orders_bb,l15day_orders_bb,l7day_orders_bb,monthly_orders,l15day_orders,l7day_orders,monthly_units_ordered,l15day_units_ordered,l7day_units_ordered,monthly_units_ordered_bb,l15day_units_ordered_bb,l7day_units_ordered_bb,mon_unit_session_per_bb,l15day_unit_session_per_bb,l7day_unit_session_per_bb,mon_sessions,l15day_sessions,l7day_sessions,mon_page_views,l15day_page_views,l7day_page_views,rec_bb_per,monthly_bb_per,l15day_bb_per,l7day_bb_per,monthly_pv_per,l15day_pv_per,l7day_pv_per,rec_rank,rec_merc_listings,rec_fba_listing,old_rank,old_merc_listings,old_fba_listing,avg_rank_l15,avg_rank_monthly,avg_rank_f15,avg_merc_listings_l15,avg_merc_listings_f15,avg_merc_listings_monthly,avg_fbalistings_listings_l15,avg_fbalistings_listings_f15,avg_fbalistings_monthly,category,category_o
5,FBA-3023-0042,18,4,3486.3,162.27,88.5,28.11,0,0,3,0,0,360,16,9,368,16,9,3,0,0,3.28,0,0,1238,148,80,1701,175,92,58,75.16,39.72,24.44,0.028,0.0028,0.0012,24959,0,0,6219,0,0,8276.9285714,9669.8571429,1392.9285714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0042,6,5,165.78,36.84,9.21,0,0,0,0,0,0,17,4,1,18,4,1,0,0,0,0,0,0,196,63,14,271,94,18,0,39.285714286,6.2142857143,0,0.01,0.0035714286,0.0007142857,35310,0,0,23008,0,0,9499.5925926,21329.481481,11829.888889,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0043,21,3,129,51.6,12.9,0,0,0,0,0,0,19,7,2,20,8,2,0,0,0,0,0,0,85,42,14,118,57,19,50,29.307692308,10.461538462,4.4615384615,0.0023076923,0.0015384615,0.0007692308,24860,0,0,54546,0,0,13747.933333,29609.266667,15861.333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0043,14,4,134.91,44.73,19.17,0,0,0,0,0,0,18,6,3,21,7,3,0,0,0,0,0,0,104,38,21,141,47,26,0,22.076923077,7.7692307692,3.8461538462,0.0030769231,0,0,27356,0,0,22994,0,0,12848.928571,28525.857143,15676.928571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0043,1,5,89.46,44.73,12.78,0,0,0,0,0,0,12,7,2,14,7,2,0,0,0,0,0,0,61,35,15,94,52,19,12,33.5,15.1,7.6,0.003,0.001,0,50855,0,0,33949,0,0,13353.962963,31609.407407,18255.444444,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0043,25,6,6.36,6.36,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,21672,0,0,65301,0,0,18394.384615,40824.923077,22430.538462,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0044,12,3,207.13,107.38,23.01,0,0,0,0,0,0,27,14,3,27,14,3,0,0,0,0,0,0,133,75,19,159,91,23,18,32.625,12.75,1.625,0.003125,0.0025,0.000625,16555,0,0,15513,0,0,8778.0666667,20900.3,12122.233333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0044,14,4,92.11,76.77,53.73,0,0,0,0,0,0,12,10,7,12,10,7,0,0,0,0,0,0,71,54,45,88,66,56,60,46.1,46.1,37.1,0.002,0.001,0.001,25581,0,0,16448,0,0,11500.285714,22271.142857,10770.857143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0044,3,5,107.08,22.71,7.57,0,0,0,0,0,0,14,3,1,14,3,1,0,0,0,0,0,0,68,19,7,81,21,7,0,34.2,11.2,0,0,0,0,45046,0,0,24540,0,0,12334.185185,27388.481481,15054.296296,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0044,17,6,22.47,7.49,0,0,0,0,0,0,0,3,1,0,3,1,0,0,0,0,0,0,0,25,10,0,31,11,0,18,36.666666667,6,0,0,0,0,26803,0,0,46438,0,0,12810.846154,22635.653846,9824.8076923,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0045,2,3,92.4,19.8,13.2,0,0,0,0,0,0,14,3,2,14,3,2,0,0,0,0,0,0,72,16,9,87,19,12,0,33,0,0,0.002,0,0,23569,0,0,21865,0,0,11935.566667,23681.1,11745.533333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0045,1,4,13.2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19,0,0,20,0,0,0,0,0,0,0.005,0,0,71642,0,0,42907,0,0,19621.892857,35756.178571,16134.285714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0045,1,5,6.55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,44457,0,0,73279,0,0,17659.333333,40142.407407,22483.074074,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0045,8,6,6.39,0,0,6.39,0,0,1,0,0,1,0,0,1,0,0,1,0,0,33.33,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,53380,0,0,65273,0,0,29470.961538,50814.346154,21343.384615,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0047,28,3,180.92,67,20.1,6.7,0,0,1,0,0,25,10,3,27,10,3,1,0,0,20,0,0,80,33,14,92,39,18,0,49.294117647,17.294117647,6.8823529412,0,0,0,25523,0,0,54365,0,0,15154.166667,31569.966667,16415.8,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0047,16,4,187.6,73.7,40.2,0,0,0,0,0,0,22,8,4,28,11,6,0,0,0,0,0,0,65,15,5,85,17,6,0,47.384615385,12.076923077,7.6923076923,0.0007692308,0,0,49891,0,0,37673,0,0,19652.285714,33167.821429,13515.535714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0047,2,5,107.2,73.7,33.5,0,0,0,0,0,0,14,9,5,16,11,5,0,0,0,0,0,0,38,27,17,52,33,22,100,63.6,40.8,32.9,0,0,0,53680,0,0,71078,0,0,21638.740741,47877.444444,26238.703704,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0047,15,6,13.7,6.85,6.85,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,7,5,5,7,5,5,0,0,0,0,0,0,0,75998,0,0,29024,0,0,27584.961538,46882.653846,19297.692308,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0049,25,3,33.6,33.6,8.37,0,0,0,0,0,0,4,4,1,4,4,1,0,0,0,0,0,0,29,29,2,41,41,3,0,31.25,31.25,0,0.0025,0.0025,0,36504,0,0,54255,0,0,11777.533333,29290.233333,17512.7,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0049,22,4,216.09,65.36,37.94,0,0,0,0,0,0,19,7,4,25,7,4,0,0,0,0,0,0,134,42,37,182,58,50,80,54.5,35.416666667,27.083333333,0.0066666667,0.0016666667,0.0016666667,63961,0,0,25523,0,0,24259.678571,33622.285714,9362.6071429,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0049,22,5,196.82,62.87,45.61,0,0,0,0,0,0,21,7,5,22,7,5,0,0,0,0,0,0,78,13,8,102,14,9,0,77.333333333,24.055555556,22.222222222,0,0,0,46726,0,0,40538,0,0,27394.185185,53277.592593,25883.407407,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0050,31,3,89.9,80.91,44.95,0,0,0,0,0,0,10,9,5,10,9,5,0,0,0,0,0,0,24,20,9,32,23,10,100,87.5,75,37.5,0,0,0,57940,0,0,122807,0,0,32312.366667,82348.5,50036.133333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0050,2,4,278.18,62.42,35.45,0,0,0,0,0,0,30,7,4,31,7,4,0,0,0,0,0,0,86,33,28,106,37,32,54,96.684210526,29.157894737,18.631578947,0,0,0,65294,0,0,73329,0,0,29367.821429,49663.857143,20296.035714,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0051,20,3,102.11,79.45,79.45,0,0,0,0,0,0,9,7,7,9,7,7,0,0,0,0,0,0,62,43,43,88,62,62,43,33.2,27,27,0.008,0.006,0.006,33426,0,0,22291,0,0,13354.566667,30621.9,17267.333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0051,23,4,226.97,68.07,11.33,0,0,0,0,0,0,20,6,1,20,6,1,0,0,0,0,0,0,116,42,6,128,47,6,17,54.461538462,18.846153846,1.3076923077,0.0023076923,0,0,29302,0,0,28634,0,0,16321.678571,35174.5,18852.821429,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0051,20,5,267.39,141.04,83.71,12.26,0,0,1,0,0,23,12,7,23,12,7,1,0,0,11.11,0,0,115,66,30,156,94,38,0,41.823529412,23.529411765,14.823529412,0.0029411765,0.0023529412,0.0011764706,28364,0,0,35444,0,0,17271.111111,42851.259259,25580.148148,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0052,134,3,450.35,347.35,230.34,0,0,0,0,0,0,59,46,30,65,50,33,0,0,0,0,0,0,170,118,67,218,157,88,92,75.105263158,48.526315789,28,0.0047368421,0.0042105263,0.0026315789,12537,0,0,153621,0,0,9279.7407407,51170.407407,41890.666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0052,19,4,938,210,119,0,0,0,0,0,0,127,28,15,134,30,17,0,0,0,0,0,0,256,45,24,349,66,36,100,86.043478261,38.739130435,21.739130435,0.0060869565,0.0008695652,0.0004347826,20290,0,0,15610,0,0,12578.142857,18513.035714,5934.8928571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0052,9,5,130.55,34.3,20.58,0,0,0,0,0,0,18,5,3,19,5,3,0,0,0,0,0,0,48,10,7,59,13,10,0,30.071428571,4.4285714286,4.4285714286,0,0,0,27232,0,0,29195,0,0,17293.555556,38479.074074,21185.518519,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0052,8,6,61.78,6.86,6.86,0,0,0,0,0,0,9,1,1,9,1,1,0,0,0,0,0,0,38,3,3,46,5,5,0,19.714285714,0,0,0,0,0,64917,0,0,19464,0,0,40169,58877.846154,18708.846154,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0054,21,3,259.79,179.68,93.29,8.78,8.78,8.78,1,1,1,28,20,10,30,21,11,1,1,1,14.29,14.29,14.29,80,59,32,98,74,41,67,80.375,45.5625,23.6875,0.00125,0.00125,0.000625,70476,0,0,95916,0,0,18578.533333,60829.366667,42250.833333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0054,5,4,175.21,141.41,141.41,0,0,0,0,0,0,20,16,16,21,17,17,0,0,0,0,0,0,55,48,48,68,61,61,57,74.25,56.5,56.5,0.00125,0.00125,0.00125,35556,0,0,24015,0,0,25817.607143,48500.142857,22682.535714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0054,2,5,41.6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,15,0,0,18,0,0,36,34.333333333,0,0,0,0,0,77395,0,0,16020,0,0,27574.703704,52616.148148,25041.444444,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0054,20,6,16.68,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,7,0,0,100,50,0,0,0,0,0,27437,0,0,88535,0,0,23593,44275.730769,20682.730769,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0055,51,3,315.36,122.64,52.56,0,0,0,0,0,0,33,13,6,36,14,6,0,0,0,0,0,0,173,58,24,220,78,36,17,42.388888889,17.611111111,7.5,0.0055555556,0.0022222222,0.0011111111,16859,0,0,14408,0,0,12105.833333,23179.466667,11073.633333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0055,23,4,448.23,281.79,158.59,0,0,0,0,0,0,45,27,13,51,32,18,0,0,0,0,0,0,181,98,51,245,136,64,50,63.714285714,41.285714286,18.761904762,0.0042857143,0.0019047619,0.000952381,18090,0,0,19011,0,0,11297.642857,25462.785714,14165.142857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0055,10,5,201.71,35.27,8.99,0,0,0,0,0,0,22,3,1,23,4,1,0,0,0,0,0,0,116,25,11,169,31,14,14,23.5,1,1,0.005,0.0014285714,0.0007142857,31758,0,0,11542,0,0,11213.592593,21648.111111,10434.518519,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0055,32,6,88.5,79.65,44.25,0,0,0,0,0,0,8,7,5,10,9,5,0,0,0,0,0,0,66,58,40,94,77,55,20,21.5,21.5,6.3333333333,0.0066666667,0.005,0.005,19706,0,0,17619,0,0,11480.461538,21395.153846,9914.6923077,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0057,2,3,105.74,37.32,6.22,0,0,0,0,0,0,15,6,1,17,6,1,0,0,0,0,0,0,75,31,5,109,47,5,60,58.8,18.6,6,0.003,0.003,0,56057,0,0,26637,0,0,13451.7,27531.2,14079.5,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0057,2,4,12.44,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,21,0,0,26,0,0,0,0,0,0,0.005,0,0,30430,0,0,42095,0,0,13589.107143,29979.964286,16390.857143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0057,8,5,12.44,6.22,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,14,10,0,21,11,0,0,35,0,0,0,0,0,22516,0,0,21598,0,0,12466.444444,28283,15816.555556,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0057,16,6,50,37.56,0,0,0,0,0,0,0,8,6,0,8,6,0,0,0,0,0,0,0,32,21,0,36,25,0,0,41.166666667,34.5,0,0,0,0,24746,0,0,29949,0,0,13412.615385,27950.615385,14538,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0059,1,3,100.03,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,42,0,0,52,0,0,40,64.75,0,0,0.005,0,0,59192,0,0,44940,0,0,20630.6,45186.233333,24555.633333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0059,5,4,21.29,21.29,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,13,13,0,15,15,0,60,60,60,0,0.01,0.01,0,76532,0,0,51711,0,0,31867.642857,54416.035714,22548.392857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0059,15,5,69.2,40.77,27.18,0,0,0,0,0,0,5,3,2,5,3,2,0,0,0,0,0,0,38,25,14,48,31,17,64,65.8,43.4,26.2,0.002,0.002,0,32534,0,0,96850,0,0,26924.962963,65409.703704,38484.740741,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0059,5,6,210.63,140.5,84.3,0,0,0,0,0,0,15,10,6,15,10,6,0,0,0,0,0,0,114,61,35,133,76,46,100,95.615384615,61.538461538,38.461538462,0.0023076923,0.0015384615,0.0015384615,41424,0,0,26037,0,0,21179.307692,52717.961538,31538.653846,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0060,26,3,71.83,39.18,6.53,0,0,0,0,0,0,10,6,1,11,6,1,0,0,0,0,0,0,31,13,4,42,19,7,57,40.857142857,26,8.1428571429,0,0,0,41767,0,0,21920,0,0,20368.833333,43040.133333,22671.3,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0060,1,4,169.78,84.89,39.18,0,0,0,0,0,0,26,13,6,26,13,6,0,0,0,0,0,0,93,43,19,119,60,20,0,62.666666667,28.944444444,13.388888889,0.0005555556,0.0005555556,0,25588,0,0,40151,0,0,12287.035714,27697.535714,15410.5,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0060,2,5,6.53,0,0,6.53,0,0,1,0,0,1,0,0,1,0,0,1,0,0,33.33,0,0,3,0,0,3,0,0,33,33,0,0,0,0,0,84861,0,0,54937,0,0,24047.518519,46309.185185,22261.666667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0060,42,6,12.58,12.58,12.58,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,4,4,4,4,4,4,75,75,75,75,0,0,0,35668,0,0,93349,0,0,20587.192308,39136.192308,18549,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0061,13,3,91.8,91.8,40.8,0,0,0,0,0,0,8,8,4,9,9,4,0,0,0,0,0,0,68,68,47,92,92,67,64,57.6,57.6,38.4,0.006,0.006,0.004,15188,0,0,23878,0,0,8486.7333333,15847.1,7360.3666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0061,13,4,132.6,81.6,51,0,0,0,0,0,0,12,7,4,13,8,5,0,0,0,0,0,0,131,72,34,165,93,45,46,45.4,29.2,17.3,0.007,0.004,0.001,30905,0,0,15322,0,0,10374,18726.928571,8352.9285714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0061,1,5,132.6,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,77,0,0,101,0,0,47,36.571428571,0,0,0.0057142857,0,0,15566,0,0,23886,0,0,8100.5555556,19953.185185,11852.62963,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0062,8,3,515.46,117.99,18.63,6.21,0,0,1,0,0,81,18,3,83,19,3,1,0,0,4.35,0,0,647,233,88,875,321,114,0,58.913043478,8.5652173913,0,0.0165217391,0.0065217391,0.002173913,11367,0,0,6066,0,0,3202.3333333,6662.4,3460.0666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0062,123,4,49.68,43.47,18.63,0,0,0,0,0,0,8,7,3,8,7,3,0,0,0,0,0,0,148,126,16,193,167,23,43,7.8333333333,7.8333333333,7.1666666667,0.0133333333,0.0116666667,0.0016666667,6553,0,0,6373,0,0,3706.3928571,7476.7857143,3770.3928571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0062,110,5,765.94,430.6,199.84,0,0,0,0,0,0,121,67,30,123,69,32,0,0,0,0,0,0,746,344,133,1035,481,181,0,66.933333333,38.833333333,18.266666667,0.0136666667,0.0066666667,0.0026666667,7426,0,0,6732,0,0,2850.962963,6162.7777778,3311.8148148,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0062,135,6,688.94,300.84,157.55,12.51,0,0,2,0,0,108,47,25,110,48,25,2,0,0,7.45,0,0,774,376,166,1033,499,228,33,68.793103448,33.448275862,16.931034483,0.014137931,0.0072413793,0.0034482759,6285,0,0,7185,0,0,3893.8461538,6767.5769231,2873.7307692,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0064,20,3,161.48,95.42,95.42,0,0,0,0,0,0,19,10,10,22,13,13,0,0,0,0,0,0,99,60,60,113,72,72,62,62.666666667,30.2,30.2,0.0006666667,0.0006666667,0.0006666667,23104,0,0,26563,0,0,19301.8,37901.666667,18599.866667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0064,14,4,146.8,51.38,29.36,0,0,0,0,0,0,17,7,4,20,7,4,0,0,0,0,0,0,117,51,32,130,59,37,50,59.428571429,26,18.357142857,0.0014285714,0,0,33753,0,0,27843,0,0,17287.928571,31218.464286,13930.535714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0064,8,5,102.76,36.7,14.68,0,0,0,0,0,0,14,5,2,14,5,2,0,0,0,0,0,0,83,34,12,94,38,14,40,61.818181818,23.909090909,10.727272727,0.0027272727,0,0,42375,0,0,43546,0,0,19903.222222,43012.111111,23108.888889,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0064,2,6,58.72,29.36,7.34,0,0,0,0,0,0,8,4,1,8,4,1,0,0,0,0,0,0,51,25,6,61,35,11,64,54.5,29.875,8,0,0,0,39992,0,0,63424,0,0,21339.076923,46311.769231,24972.692308,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0065,20,3,255.77,131.11,72.98,0,0,0,0,0,0,35,18,10,35,18,10,0,0,0,0,0,0,174,102,56,232,139,79,86,99.3,59.3,29.3,0.0045,0.003,0.0025,36389,0,0,17550,0,0,14154.366667,27207.866667,13053.5,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0065,19,4,139.13,62.58,48.71,0,0,0,0,0,0,19,8,6,20,9,7,0,0,0,0,0,0,88,25,15,106,29,18,0,61.666666667,21.75,13.833333333,0.0016666667,0,0,40446,0,0,18553,0,0,16239.25,26694.357143,10455.107143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0065,5,5,131.67,62.37,27.72,0,0,0,0,0,0,18,9,4,19,9,4,0,0,0,0,0,0,82,33,13,104,39,15,0,67.5625,31.3125,6.9375,0.00125,0,0,29451,0,0,30562,0,0,16520.296296,35850.148148,19329.851852,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0065,12,6,34.68,6.93,6.93,0,0,0,0,0,0,5,1,1,5,1,1,0,0,0,0,0,0,26,7,7,30,8,8,0,37.25,0,0,0,0,0,31535,0,0,27390,0,0,17064.307692,28490.461538,11426.153846,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0066,14,3,14.5,7.25,7.25,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,8,8,8,9,9,9,67,33.5,33.5,33.5,0,0,0,115992,0,0,45444,0,0,47686.533333,83451.133333,35764.6,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0066,7,4,101.58,36.25,21.75,0,0,0,0,0,0,10,5,3,14,5,3,0,0,0,0,0,0,36,25,20,40,28,23,90,47.428571429,28.285714286,17.571428571,0,0,0,84458,0,0,120877,0,0,30692.785714,68674.392857,37981.607143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0066,4,5,51.03,22.03,14.78,0,0,0,0,0,0,7,3,2,7,3,2,0,0,0,0,0,0,34,5,0,41,5,0,0,39.5,13.333333333,0,0.0016666667,0,0,64929,0,0,33208,0,0,36176.925926,69411.925926,33235,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0066,10,6,29.82,15.04,7.51,0,0,0,0,0,0,4,2,1,4,2,1,0,0,0,0,0,0,14,13,6,16,14,6,100,62.666666667,62.666666667,33.333333333,0,0,0,49072,0,0,30055,0,0,42793.730769,84599.923077,41806.192308,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0067,4,3,112.41,48.4,24.19,8.07,0,0,1,0,0,14,6,3,14,6,3,1,0,0,11.11,0,0,72,29,16,82,32,19,100,96,36,20,0,0,0,56620,0,0,53188,0,0,19347.466667,43423.666667,24076.2,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0067,1,4,29.05,14.53,0,0,0,0,0,0,0,4,2,0,4,2,0,0,0,0,0,0,0,14,10,0,14,10,0,62,70.666666667,54,0,0,0,0,108876,0,0,24431,0,0,39373.535714,74224.928571,34851.392857,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0068,20,3,270.47,138.89,95.03,0,0,0,0,0,0,33,17,12,37,19,13,0,0,0,0,0,0,217,100,65,287,138,89,46,57.19047619,26.142857143,18.476190476,0.0066666667,0.0038095238,0.0028571429,20576,0,0,10483,0,0,8675.0333333,19008.866667,10333.833333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0068,23,4,146.2,87.72,29.24,0,0,0,0,0,0,15,7,4,20,12,4,0,0,0,0,0,0,106,57,31,132,74,41,60,53.363636364,32.636363636,20.818181818,0.0036363636,0.0009090909,0,25978,0,0,25341,0,0,13999.785714,27763.035714,13763.25,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0068,31,5,168.13,43.86,36.55,0,0,0,0,0,0,18,6,5,23,6,5,0,0,0,0,0,0,109,8,0,150,9,0,0,44.4,0,0,0.007,0,0,15663,0,0,28055,0,0,11902.925926,24366.444444,12463.518519,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0068,49,6,226.72,117.07,29.24,0,0,0,0,0,0,29,15,4,31,16,4,0,0,0,0,0,0,182,75,21,224,96,25,33,67.647058824,34.294117647,5.0588235294,0.0041176471,0.0011764706,0.0005882353,43078,0,0,9635,0,0,11112.730769,18379.615385,7266.8846154,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0069,47,3,433.63,265.65,113.85,0,0,0,0,0,0,53,32,13,57,35,15,0,0,0,0,0,0,339,197,84,424,242,99,18,38.947368421,15.157894737,6.5263157895,0.0105263158,0.0063157895,0.0026315789,8760,0,0,7130,0,0,4825.1,9478.1,4653,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0069,73,4,356.74,166.99,91.08,0,0,0,0,0,0,43,20,10,47,22,12,0,0,0,0,0,0,330,146,68,424,196,90,42,45.181818182,29.772727273,13.318181818,0.0090909091,0.0045454545,0.0022727273,15501,0,0,9907,0,0,6401.6785714,12456.178571,6054.5,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0069,108,5,560.37,408.57,241.26,0,0,0,0,0,0,61,44,22,73,53,31,0,0,0,0,0,0,390,219,81,548,308,120,0,63.375,44.5,24.791666667,0.0095833333,0.005,0.0020833333,9936,0,0,23186,0,0,3832.5925926,10272.407407,6439.8148148,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0069,11,6,900.9,434.63,225.45,0,0,0,0,0,0,95,47,25,108,52,27,0,0,0,0,0,0,444,219,100,548,275,125,73,85.692307692,44.769230769,19.384615385,0.0096153846,0.005,0.0026923077,9763,0,0,11132,0,0,6061.6153846,11194.5,5132.8846154,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0070,11,3,82.42,44.38,12.68,0,0,0,0,0,0,13,7,2,13,7,2,0,0,0,0,0,0,37,23,11,57,37,20,100,86.545454545,41.090909091,17.454545455,0,0,0,75742,0,0,61928,0,0,27202.8,61741.333333,34538.533333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0070,7,4,69.41,31.53,18.85,0,0,0,0,0,0,11,5,3,11,5,3,0,0,0,0,0,0,57,28,16,63,30,16,100,95,50,25,0.00125,0,0,70983,0,0,84567,0,0,26521.678571,53172.428571,26650.75,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0070,1,5,44.44,6.49,0,0,0,0,0,0,0,7,1,0,7,1,0,0,0,0,0,0,0,73,2,0,86,2,0,0,74.333333333,0,0,0.0033333333,0,0,49982,0,0,47112,0,0,25517.888889,50868.074074,25350.185185,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3023-0070,2,6,6.49,6.49,6.49,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,49311,0,0,71444,0,0,40696.230769,67460.576923,26764.346154,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3023-0071,47,3,136.62,24.84,6.21,0,0,0,0,0,0,22,4,1,22,4,1,0,0,0,0,0,0,182,43,18,248,62,23,0,43,5.6153846154,0,0.0092307692,0.0023076923,0.0007692308,11825,0,0,7129,0,0,5668.2666667,11592.566667,5924.3,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3023-0071,79,4,281.12,214.2,101.15,5.95,5.95,0,1,1,0,47,36,17,47,36,17,1,1,0,10,10,0,329,226,86,443,301,109,50,40.6,33.3,14.3,0.0095,0.006,0.0025,10698,0,0,11253,0,0,4121.75,9170.1785714,5048.4285714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3023-0071,39,5,473.11,115.3,24.6,0,0,0,0,0,0,76,17,2,79,19,4,0,0,0,0,0,0,398,98,17,567,142,23,22,73.565217391,15.217391304,0.9565217391,0.0104347826,0.0026086957,0.0004347826,17706,0,0,9429,0,0,6097,10331.148148,4234.1481481,0,0,,0,0,,Pet Products,Pet Products
